ratio,epoch,train_loss,train_loss_recon,train_loss_kl,train_loss_fuzzy,test_loss,test_loss_recon,test_loss_kl,test_loss_fuzzy,test_accuracy
0,0,8.079298973083496,6.695862293243408,0.47490590810775757,0.908530592918396,8.189006555080415,6.9950032234191895,0.4484524726867676,0.8992312550544739,0.187109375
0,1,8.031461715698242,6.531965255737305,0.6323196887969971,0.8671766519546509,8.01823706626892,6.5507941246032715,0.7759503126144409,0.8291394710540771,0.21552734375
0,2,7.9125752449035645,6.431829452514648,0.6930843591690063,0.7876616716384888,7.823749601840973,6.552053451538086,0.6719245314598083,0.7677555084228516,0.2890625
0,3,8.056938171386719,6.583293437957764,0.7331099510192871,0.740534782409668,7.8103814125061035,6.559828281402588,0.8008871078491211,0.7250097990036011,0.3275390625
0,4,7.828491687774658,6.309974193572998,0.785759687423706,0.7327580451965332,7.89084175825119,6.459290504455566,0.6234594583511353,0.7244737148284912,0.43583984375
0,5,7.612297058105469,6.177984237670898,0.7740831971168518,0.6602294445037842,7.705633676052093,6.1737470626831055,0.7400045990943909,0.6566537618637085,0.4630859375
0,6,7.831973075866699,6.253721237182617,0.9079192280769348,0.6703323721885681,7.754416608810425,6.22716760635376,0.7737804651260376,0.639267086982727,0.4794921875
0,7,7.715768814086914,6.243370532989502,0.8299362063407898,0.6424622535705566,7.593402314186096,6.072015762329102,0.826485276222229,0.5960224866867065,0.5564453125
0,8,7.401299476623535,5.923670291900635,0.9146243333816528,0.5630052089691162,7.594787836074829,6.321408271789551,0.9395058155059814,0.5628515481948853,0.56669921875
0,9,7.42404842376709,5.975460529327393,0.9153128266334534,0.5332749485969543,7.497671961784363,6.10719108581543,0.9584510922431946,0.5073748230934143,0.630078125
0,10,7.497408866882324,6.0345048904418945,0.9573072195053101,0.5055968761444092,7.493730306625366,5.8418660163879395,0.948314905166626,0.4569193422794342,0.693359375
0,11,7.312141418457031,5.875920295715332,1.000072717666626,0.43614858388900757,7.4340429425239565,6.11777925491333,0.9566238522529602,0.43837258219718933,0.72119140625
0,12,7.505380630493164,6.046270370483398,1.039048194885254,0.42006200551986694,7.441608333587647,5.946483135223389,0.9753878116607666,0.3754228353500366,0.745703125
0,13,7.082195281982422,5.6728386878967285,1.0161547660827637,0.3932018280029297,7.348336601257325,5.879953384399414,1.0115952491760254,0.370760440826416,0.76279296875
0,14,7.461508750915527,6.061118125915527,1.0425121784210205,0.3578789234161377,7.318660187721252,5.779447555541992,1.0950558185577393,0.31953078508377075,0.76552734375
0,15,7.323843479156494,5.9209303855896,1.0383288860321045,0.36458438634872437,7.317571628093719,6.03834342956543,1.0568342208862305,0.2975836396217346,0.77119140625
0,16,7.218136310577393,5.826103687286377,1.0497090816497803,0.3423239588737488,7.276642370223999,6.012774467468262,0.995232880115509,0.27363359928131104,0.78916015625
0,17,7.370489597320557,5.984609603881836,1.0802013874053955,0.30567866563796997,7.254918313026428,6.111220359802246,1.012105941772461,0.271523118019104,0.8072265625
0,18,7.113704204559326,5.732423305511475,1.0882173776626587,0.293063759803772,7.233969116210938,5.923388957977295,1.0709840059280396,0.2460145652294159,0.8388671875
0,19,7.3596014976501465,5.942689418792725,1.1126060485839844,0.3043059706687927,7.202862071990967,5.9273271560668945,1.0230422019958496,0.2287358045578003,0.87294921875
0,20,7.180577754974365,5.832894325256348,1.0745704174041748,0.27311259508132935,7.205689883232116,5.790288925170898,1.0341451168060303,0.1953016221523285,0.8779296875
0,21,7.009492874145508,5.726381778717041,1.0585858821868896,0.22452564537525177,7.206730246543884,5.965353488922119,1.0968097448349,0.18076056241989136,0.8845703125
0,22,7.170216083526611,5.825012683868408,1.0894033908843994,0.2557997703552246,7.207105398178101,5.649381637573242,1.0792779922485352,0.16319167613983154,0.88759765625
0,23,7.098873615264893,5.808351993560791,1.0533159971237183,0.23720549046993256,7.149028468132019,5.96223783493042,1.046027421951294,0.1432792693376541,0.89287109375
0,24,7.2383832931518555,5.902234077453613,1.0984946489334106,0.2376548945903778,7.176317775249482,6.161320686340332,1.0655325651168823,0.1466536521911621,0.89140625
0,25,7.178009510040283,5.857835292816162,1.1190142631530762,0.20116014778614044,7.145822155475616,5.971139430999756,1.0738540887832642,0.13536103069782257,0.89287109375
0,26,7.295532703399658,5.910816669464111,1.1676862239837646,0.21702983975410461,7.126816546916961,6.054865837097168,1.1016428470611572,0.11017097532749176,0.90986328125
0,27,7.273150444030762,5.956864356994629,1.1329630613327026,0.1833227574825287,7.119113659858703,5.805074691772461,1.0780400037765503,0.10225841403007507,0.91318359375
0,28,7.215083599090576,5.921794414520264,1.10319185256958,0.19009754061698914,7.0907663106918335,5.669436931610107,1.115512728691101,0.09251976013183594,0.90986328125
0,29,7.232468128204346,5.943526744842529,1.09719717502594,0.19174446165561676,7.105320882797241,5.669743537902832,1.0685958862304688,0.0816752016544342,0.915234375
0,30,7.074375152587891,5.794113636016846,1.0871412754058838,0.19311988353729248,7.093435704708099,5.9538092613220215,1.0905401706695557,0.06991749256849289,0.92021484375
0,31,7.175714015960693,5.922842025756836,1.0930161476135254,0.15985605120658875,7.076894974708557,5.9066362380981445,1.1064889430999756,0.07084406912326813,0.9162109375
0,32,6.991690635681152,5.7544450759887695,1.1176707744598389,0.11957450211048126,7.07899819612503,5.960023403167725,1.0502688884735107,0.06711091101169586,0.91865234375
0,33,7.222096920013428,5.972993850708008,1.1069152355194092,0.1421876847743988,7.073607730865478,5.554213047027588,1.1013777256011963,0.06163782626390457,0.9208984375
0,34,7.0949387550354,5.8098464012146,1.124443769454956,0.16064882278442383,7.065682590007782,5.815711498260498,1.119539737701416,0.05766618251800537,0.92578125
0,35,7.094365119934082,5.852144718170166,1.1001007556915283,0.14211946725845337,7.062033081054688,6.0527849197387695,1.0987533330917358,0.05056299269199371,0.931640625
0,36,6.991171836853027,5.74848747253418,1.137428879737854,0.10525546967983246,7.042067015171051,5.738943576812744,1.1150877475738525,0.04795922338962555,0.93486328125
0,37,6.932565212249756,5.702738285064697,1.1338592767715454,0.09596794843673706,7.089136981964112,6.127135753631592,1.1168701648712158,0.06136269494891167,0.92626953125
0,38,7.115878105163574,5.828172206878662,1.156233787536621,0.13147199153900146,7.047878563404083,5.997613906860352,1.1650424003601074,0.045192889869213104,0.9431640625
0,39,7.106154441833496,5.85385274887085,1.1491639614105225,0.1031377911567688,7.043300795555115,5.76176118850708,1.0910241603851318,0.05549474433064461,0.9470703125
0,40,6.974353313446045,5.6876325607299805,1.1708250045776367,0.1158958226442337,7.038464546203613,5.8653950691223145,1.1117243766784668,0.039068326354026794,0.9548828125
0,41,6.899102210998535,5.619100570678711,1.1596958637237549,0.12030591070652008,7.0329216837883,5.737082481384277,1.153351068496704,0.04475965350866318,0.95556640625
0,42,7.121282577514648,5.8812031745910645,1.121429681777954,0.11864951997995377,7.011427223682404,5.47450065612793,1.1336669921875,0.03774213418364525,0.95869140625
0,43,6.997589111328125,5.731351852416992,1.1543169021606445,0.11192013323307037,7.013487815856934,5.677741050720215,1.1359810829162598,0.039312493056058884,0.959765625
0,44,6.900474548339844,5.654510974884033,1.1553298234939575,0.09063385426998138,7.024939393997192,5.644810676574707,1.052196979522705,0.03273395448923111,0.96376953125
0,45,6.987494945526123,5.755722999572754,1.155752182006836,0.07601957023143768,7.007448613643646,5.696778774261475,1.1207551956176758,0.031155981123447418,0.9673828125
