ratio,epoch,train_loss,train_loss_recon,train_loss_kl,train_loss_fuzzy,test_loss,test_loss_recon,test_loss_kl,test_loss_fuzzy,test_accuracy
0,0,8.286396026611328,6.835305690765381,0.5378807783126831,0.913209855556488,8.080283379554748,6.603621482849121,0.5487966537475586,0.8935195207595825,0.254296875
0,1,8.041051864624023,6.570423603057861,0.6358868479728699,0.8347411155700684,7.92713725566864,6.266085147857666,0.7624959945678711,0.8136681914329529,0.28388671875
0,2,7.7924041748046875,6.341172218322754,0.7051396369934082,0.7460923194885254,7.813308537006378,6.402055263519287,0.6974765658378601,0.7398737668991089,0.36142578125
0,3,7.720475673675537,6.250903606414795,0.7662200927734375,0.7033520936965942,7.717400848865509,6.472812175750732,0.7650266885757446,0.6733569502830505,0.4015625
0,4,7.640130996704102,6.179284572601318,0.8066380023956299,0.6542084217071533,7.6516844749450685,6.425743579864502,0.8046910166740417,0.6288117170333862,0.43779296875
0,5,7.732122421264648,6.266968250274658,0.8523741364479065,0.6127803325653076,7.65732239484787,6.235972881317139,0.828372597694397,0.6052184700965881,0.4748046875
0,6,7.477134704589844,6.006300926208496,0.8813744783401489,0.5894595980644226,7.579436993598938,6.171938419342041,0.850283682346344,0.5711552500724792,0.5306640625
0,7,7.562507152557373,6.1333184242248535,0.8821020126342773,0.5470868349075317,7.566696870326996,5.885724067687988,0.8316912651062012,0.5399504899978638,0.6046875
0,8,7.753342151641846,6.331268787384033,0.8767650723457336,0.5453081130981445,7.529741787910462,6.071752548217773,0.9288477897644043,0.5009017586708069,0.61796875
0,9,7.4000244140625,6.05049467086792,0.8929491639137268,0.45658060908317566,7.488386535644532,6.372228145599365,0.842186689376831,0.45226091146469116,0.7078125
0,10,7.507489204406738,6.098113059997559,0.933385968208313,0.47599053382873535,7.444756031036377,6.009519577026367,0.8621997237205505,0.41293424367904663,0.72080078125
0,11,7.444637298583984,6.116861343383789,0.9199836254119873,0.40779227018356323,7.391808903217315,6.046110153198242,0.9308304786682129,0.37047696113586426,0.79833984375
0,12,7.290668964385986,5.979154109954834,0.9203941822052002,0.3911202847957611,7.3744398832321165,6.080239295959473,0.951910138130188,0.325569212436676,0.81591796875
0,13,7.358170032501221,6.077297687530518,0.9085066318511963,0.3723652958869934,7.3353340983390805,6.212681293487549,0.9605062007904053,0.3160496950149536,0.83642578125
0,14,7.469172954559326,6.177831172943115,0.9400234222412109,0.351318359375,7.31065194606781,5.921834945678711,0.9158416986465454,0.2674795687198639,0.85966796875
0,15,7.513957977294922,6.285665035247803,0.9231327176094055,0.3051602840423584,7.27111713886261,6.121074199676514,0.9272252321243286,0.25553008913993835,0.8783203125
0,16,7.461081504821777,6.135025978088379,1.0121408700942993,0.31391483545303345,7.264546370506286,6.203126430511475,0.8860645294189453,0.22695603966712952,0.90859375
0,17,7.268966197967529,6.084422588348389,0.9657169580459595,0.21882688999176025,7.220351374149322,5.735537052154541,0.949222207069397,0.19810375571250916,0.9283203125
0,18,7.391628742218018,6.143019199371338,0.9890034198760986,0.2596060633659363,7.197490119934082,6.299738883972168,0.9283143281936646,0.15635710954666138,0.9455078125
0,19,7.143489837646484,5.953184127807617,0.9913699626922607,0.19893565773963928,7.174560105800628,6.24965763092041,1.015415906906128,0.14086298644542694,0.9490234375
0,20,7.101218223571777,5.90825891494751,1.030991554260254,0.16196772456169128,7.167426657676697,6.0957112312316895,0.9842939972877502,0.11288230866193771,0.94697265625
0,21,7.167600154876709,5.9940266609191895,1.027538537979126,0.1460346132516861,7.125954210758209,6.007981777191162,1.0815207958221436,0.11313347518444061,0.95859375
0,22,7.262031555175781,6.039638042449951,1.0635950565338135,0.15879806876182556,7.131134939193726,5.934309482574463,0.9766424298286438,0.08957435190677643,0.96103515625
0,23,7.282041072845459,6.121408939361572,1.0190105438232422,0.14162153005599976,7.11929144859314,6.0533833503723145,1.0768611431121826,0.07146167755126953,0.96162109375
0,24,7.1046576499938965,5.930590629577637,1.053830623626709,0.12023662030696869,7.09857417345047,6.19506311416626,1.0009620189666748,0.06960703432559967,0.9654296875
0,25,6.985400199890137,5.8265886306762695,1.0737956762313843,0.085015669465065,7.096715486049652,6.161916255950928,0.9902740120887756,0.0533672496676445,0.9666015625
0,26,7.203293323516846,6.003412246704102,1.0853254795074463,0.1145559698343277,7.088686466217041,6.001053333282471,1.0838640928268433,0.06470749527215958,0.9662109375
