ratio,epoch,train_loss,train_loss_recon,train_loss_kl,train_loss_fuzzy,test_loss,test_loss_recon,test_loss_kl,test_loss_fuzzy,test_accuracy
0,0,8.060891151428223,6.806707382202148,0.4681693911552429,0.7860144972801208,8.122075843811036,6.7628374099731445,0.8207474946975708,0.6905208826065063,0.39501953125
0,1,7.837423324584961,6.477480411529541,0.6984766721725464,0.6614661812782288,7.912550520896912,6.344405174255371,0.866094708442688,0.6303319931030273,0.48720703125
0,2,7.623534679412842,6.267430305480957,0.7972440719604492,0.5588603019714355,7.695322906970977,5.942473411560059,0.8864966034889221,0.5899882316589355,0.5927734375
0,3,7.801075458526611,6.512156963348389,0.8186945915222168,0.47022372484207153,7.541866683959961,5.985690593719482,0.9206042289733887,0.314281165599823,0.80205078125
0,4,7.260998249053955,6.103821277618408,0.8552535772323608,0.3019232749938965,7.433734655380249,6.296959400177002,0.8469018936157227,0.23801226913928986,0.87939453125
0,5,7.611708164215088,6.461848258972168,0.8520358800888062,0.2978239059448242,7.388129985332489,6.502007961273193,0.7705875039100647,0.21496698260307312,0.90380859375
0,6,7.521252155303955,6.394598007202148,0.845341145992279,0.2813130021095276,7.31609855890274,6.403215408325195,0.8141899108886719,0.184176966547966,0.91552734375
0,7,7.415674686431885,6.334691047668457,0.8330725431442261,0.2479109764099121,7.304213535785675,6.1712117195129395,0.8861342668533325,0.17485259473323822,0.92236328125
0,8,7.487835884094238,6.333067893981934,0.9071946144104004,0.24757331609725952,7.272246253490448,6.2199482917785645,0.8976391553878784,0.14073139429092407,0.935546875
0,9,7.280712127685547,6.220067977905273,0.8584908246994019,0.2021530419588089,7.258598518371582,6.428459644317627,0.8606522679328918,0.16410908102989197,0.93798828125
0,10,7.17439079284668,6.064691066741943,0.878849446773529,0.2308502495288849,7.256296229362488,6.1684651374816895,0.830123782157898,0.133888840675354,0.93974609375
0,11,7.39940881729126,6.3279523849487305,0.889164924621582,0.18229135870933533,7.291188728809357,6.59072732925415,0.852573573589325,0.15966342389583588,0.946484375
0,12,7.477778911590576,6.3928422927856445,0.8606489300727844,0.22428737580776215,7.25513471364975,6.454622745513916,0.9163837432861328,0.12474274635314941,0.944140625
0,13,7.397895336151123,6.294827461242676,0.8951076865196228,0.2079600989818573,7.2301159501075745,6.045559883117676,0.8435022830963135,0.12047220766544342,0.95185546875
0,14,7.492620468139648,6.326500415802002,0.955945611000061,0.2101743519306183,7.222176432609558,6.144472599029541,0.9498430490493774,0.11777427792549133,0.9517578125
0,15,7.345433712005615,6.273428916931152,0.8962048292160034,0.1757996529340744,7.231637692451477,6.275802135467529,0.932294487953186,0.12642905116081238,0.95302734375
0,16,7.2314839363098145,6.219560146331787,0.8632566928863525,0.14866691827774048,7.222103619575501,5.998964786529541,0.8826795220375061,0.10048800706863403,0.953515625
0,17,7.194528579711914,6.131587028503418,0.9179736375808716,0.1449679732322693,7.207630395889282,6.168022632598877,0.8616790175437927,0.09499850124120712,0.95556640625
0,18,7.1282548904418945,6.0513014793396,0.9052548408508301,0.1716986894607544,7.184744048118591,6.158526420593262,0.9401354193687439,0.09306828677654266,0.96044921875
0,19,7.353000164031982,6.290313243865967,0.8902995586395264,0.17238754034042358,7.180871701240539,6.2861809730529785,0.8995009064674377,0.07508674263954163,0.96220703125
0,20,7.118551254272461,6.033174991607666,0.9279904365539551,0.1573857069015503,7.176467549800873,6.227478504180908,0.8815715312957764,0.09822308272123337,0.9630859375
0,21,7.094261646270752,6.023434638977051,0.9124175906181335,0.15840941667556763,7.17115341424942,6.133835792541504,0.9368296265602112,0.07669142633676529,0.96318359375
0,22,7.2509331703186035,6.221530437469482,0.8836928009986877,0.145709827542305,7.155530345439911,6.014029502868652,0.9196584224700928,0.08265840262174606,0.96630859375
0,23,7.321880340576172,6.250355243682861,0.9256704449653625,0.14585429430007935,7.1836390376091,6.159951210021973,0.9142116904258728,0.08872625231742859,0.96494140625
0,24,7.084192752838135,6.01022481918335,0.9050958752632141,0.1688719391822815,7.15145081281662,6.25214147567749,0.9423014521598816,0.08862490952014923,0.96669921875
0,25,7.226660251617432,6.140280246734619,0.9351202249526978,0.15125973522663116,7.15558168888092,6.189213752746582,0.88299959897995,0.08553561568260193,0.9685546875
0,26,7.122988224029541,6.0528950691223145,0.9364821910858154,0.13361138105392456,7.159190380573273,6.115240097045898,0.9234832525253296,0.0872180387377739,0.9658203125
0,27,7.135765075683594,6.0572590827941895,0.9055380821228027,0.17296789586544037,7.146379506587982,6.271777629852295,0.9083499908447266,0.06895631551742554,0.966796875
0,28,7.225453853607178,6.147747993469238,0.9379566311836243,0.1397491842508316,7.16464331150055,6.154211521148682,0.9250990748405457,0.0713425874710083,0.96845703125
0,29,7.231171131134033,6.11895227432251,0.9582664370536804,0.15395252406597137,7.154440927505493,6.090887069702148,0.9317721128463745,0.0753004178404808,0.969921875
0,30,7.039517402648926,5.955338001251221,0.9677138924598694,0.11646538227796555,7.152139866352082,6.157801151275635,0.9216487407684326,0.08174034208059311,0.9662109375
0,31,7.254088401794434,6.182968616485596,0.9224904775619507,0.14862912893295288,7.140630543231964,6.007064342498779,0.9552466869354248,0.06986819952726364,0.97001953125
0,32,7.434613227844238,6.30842399597168,0.9562031030654907,0.16998644173145294,7.1313342452049255,6.0433220863342285,0.9820252656936646,0.08368539810180664,0.970703125
0,33,7.092833995819092,6.0032219886779785,0.9512973427772522,0.13831453025341034,7.143150913715362,6.1545090675354,0.9638146758079529,0.06504826247692108,0.970703125
0,34,7.291326522827148,6.21193790435791,0.9436846971511841,0.1357039511203766,7.129987812042236,6.2770094871521,0.9877766966819763,0.076789990067482,0.972265625
0,35,7.142487049102783,6.083426475524902,0.947020411491394,0.11204011738300323,7.1563784122467045,6.195987224578857,1.0366657972335815,0.06717662513256073,0.96826171875
0,36,7.290803909301758,6.2266974449157715,0.9516556262969971,0.1124504953622818,7.125137615203857,5.898683071136475,1.0178942680358887,0.11137741804122925,0.97158203125
0,37,7.1483073234558105,6.071603298187256,0.9437656998634338,0.13293816149234772,7.154561102390289,6.25240421295166,1.0061606168746948,0.06649865210056305,0.97109375
0,38,7.128770351409912,6.05443000793457,0.9479297399520874,0.12641045451164246,7.126849269866943,5.964400291442871,0.971200704574585,0.06192898005247116,0.97265625
0,39,7.235956192016602,6.14975118637085,0.9529833197593689,0.13322168588638306,7.1303725123405455,5.682993412017822,1.0240565538406372,0.07512447237968445,0.97255859375
0,40,7.047271728515625,5.962658882141113,0.9543359279632568,0.13027667999267578,7.129852938652038,6.076788425445557,1.0418753623962402,0.06904803216457367,0.9705078125
0,41,7.066387176513672,5.992104530334473,0.9674049019813538,0.10687772184610367,7.110796844959259,5.910390853881836,0.9966013431549072,0.07803918421268463,0.97197265625
0,42,7.241321563720703,6.146604537963867,0.9775104522705078,0.11720643937587738,7.108714616298675,6.0005693435668945,1.0472325086593628,0.057024188339710236,0.97275390625
0,43,7.228895664215088,6.08427619934082,1.0069384574890137,0.13768088817596436,7.119149076938629,5.835912704467773,1.0512056350708008,0.06480789929628372,0.97119140625
0,44,7.101809501647949,6.012895107269287,0.9658961296081543,0.12301803380250931,7.120787847042084,5.736120223999023,1.0604833364486694,0.08391644060611725,0.97177734375
0,45,7.377952575683594,6.263045787811279,0.9734839200973511,0.14142276346683502,7.120860290527344,5.803411483764648,1.0225186347961426,0.05122505873441696,0.97236328125
0,46,7.140721797943115,6.058993339538574,0.9523770809173584,0.129350945353508,7.129797625541687,6.084146976470947,1.0129865407943726,0.08012338727712631,0.9728515625
0,47,7.287863731384277,6.212449550628662,0.9450694918632507,0.13034462928771973,7.129049444198609,6.15691614151001,1.0427939891815186,0.06988298892974854,0.9734375
0,48,7.0890984535217285,5.984383583068848,0.9695139527320862,0.1352008879184723,7.122866678237915,5.863063335418701,1.0268051624298096,0.0696200504899025,0.97470703125
0,49,7.16977071762085,6.0871357917785645,0.9716875553131104,0.11094702780246735,7.102857768535614,5.797856330871582,1.0352489948272705,0.0628008097410202,0.97314453125
0.25,0,7.977329254150391,6.908606052398682,0.4579888582229614,0.610734224319458,8.225003278255462,6.794672012329102,0.6974754333496094,0.8006496429443359,0.32919921875
0.25,1,7.606471538543701,6.399590015411377,0.6622923612594604,0.5445891618728638,7.928751611709595,6.440215587615967,0.7192248106002808,0.7297307252883911,0.39765625
0.25,2,7.439341068267822,6.213300704956055,0.6978783011436462,0.5281620025634766,7.796451759338379,6.404067039489746,0.7560136318206787,0.6886559724807739,0.4505859375
0.25,3,7.409093379974365,6.209656238555908,0.7670819759368896,0.43235552310943604,7.6647377729415895,6.301433086395264,0.7983612418174744,0.6324347257614136,0.51220703125
0.25,4,7.453990459442139,6.203795909881592,0.7693626284599304,0.48083215951919556,7.619338011741638,6.141965389251709,0.7743590474128723,0.5842195749282837,0.5623046875
0.25,5,7.5649943351745605,6.321768283843994,0.8410289287567139,0.40219736099243164,7.562638759613037,6.342866897583008,0.8030256032943726,0.5593665838241577,0.61455078125
0.25,6,7.496609210968018,6.154891490936279,0.918556809425354,0.42316120862960815,7.564608466625214,6.340889930725098,0.8494460582733154,0.4623343050479889,0.66806640625
0.25,7,7.549767017364502,6.238027572631836,0.9272578954696655,0.3844813108444214,7.475470960140228,6.204285144805908,0.9336066246032715,0.4040408730506897,0.7208984375
0.25,8,7.312016487121582,6.109286785125732,0.8877416849136353,0.3149881362915039,7.48855881690979,5.800405502319336,0.9092305898666382,0.41106173396110535,0.74150390625
0.25,9,7.503212928771973,6.228250980377197,0.9366400241851807,0.33832186460494995,7.402800750732422,6.053635120391846,0.9427874088287354,0.3621581792831421,0.7708984375
0.25,10,7.421958923339844,6.113803386688232,0.9970371723175049,0.311117947101593,7.370728445053101,6.535435199737549,0.9571963548660278,0.3325112462043762,0.805859375
0.25,11,7.218696594238281,6.009764671325684,0.9541991353034973,0.2547328472137451,7.402215564250946,5.9907121658325195,0.9742071032524109,0.32539474964141846,0.82509765625
0.25,12,7.164931774139404,5.921676158905029,0.9832925796508789,0.2599630355834961,7.3652630090713505,6.1483635902404785,1.015728235244751,0.25250887870788574,0.85810546875
0.25,13,7.199877738952637,5.943596839904785,0.9981931447982788,0.25808775424957275,7.280865323543549,6.257028579711914,0.8937951326370239,0.1747032105922699,0.86552734375
0.25,14,7.233249664306641,5.981693744659424,1.0323179960250854,0.21923768520355225,7.278495466709137,6.341775417327881,0.9379392266273499,0.2032911479473114,0.8705078125
0.25,15,7.229181289672852,5.977919578552246,1.0340774059295654,0.21718430519104004,7.241880488395691,6.09773063659668,0.9363812208175659,0.19399413466453552,0.87021484375
0.25,16,7.212337493896484,5.991784572601318,0.9734336137771606,0.24711933732032776,7.23260794878006,5.967977046966553,0.971339225769043,0.14109739661216736,0.888671875
0.25,17,7.224132537841797,6.001310348510742,1.0193371772766113,0.2034851610660553,7.264385521411896,5.7950029373168945,0.908539891242981,0.1640896052122116,0.88203125
0.25,18,7.287435054779053,6.073101997375488,0.9991602897644043,0.21517279744148254,7.214692234992981,5.936398506164551,0.9762629270553589,0.1642768681049347,0.8931640625
0.25,19,7.162099361419678,5.946500778198242,1.025606393814087,0.18999221920967102,7.245130634307861,6.142280101776123,0.9687926769256592,0.18267259001731873,0.898828125
0.25,20,7.2091193199157715,5.971133708953857,1.0419058799743652,0.19607961177825928,7.211997830867768,5.788055896759033,0.9723792672157288,0.17705103754997253,0.90107421875
0.25,21,7.139623641967773,5.904367923736572,0.9975370168685913,0.23771847784519196,7.209436416625977,5.909576892852783,1.020594835281372,0.1469777673482895,0.890625
0.25,22,7.132969379425049,5.91077995300293,1.0256232023239136,0.19656619429588318,7.193135333061218,5.979051113128662,0.9988624453544617,0.1171339601278305,0.90625
0.25,23,7.105100631713867,5.89118766784668,1.0379571914672852,0.17595598101615906,7.179771614074707,5.837655544281006,0.9588965177536011,0.1221265122294426,0.90791015625
0.25,24,7.1197943687438965,5.8713555335998535,1.0511565208435059,0.19728218019008636,7.207748711109161,5.986268520355225,1.0548462867736816,0.1309516429901123,0.9025390625
0.25,25,7.063783168792725,5.8230204582214355,1.0845355987548828,0.15622706711292267,7.191036331653595,5.903785228729248,1.0188215970993042,0.15003305673599243,0.9076171875
0.25,26,7.149921417236328,5.889966011047363,1.065384864807129,0.1945704221725464,7.16181447505951,5.796256065368652,1.0283844470977783,0.12372174859046936,0.911328125
0.25,27,7.14430570602417,5.913369655609131,1.0578129291534424,0.1731228232383728,7.168942248821258,6.139006614685059,0.9940574765205383,0.10637801885604858,0.91572265625
0.25,28,7.083805084228516,5.892340183258057,1.0440642833709717,0.1474006175994873,7.191549301147461,6.061795234680176,1.0215017795562744,0.13314366340637207,0.91015625
0.25,29,7.143679618835449,5.921322822570801,1.0419621467590332,0.18039488792419434,7.163659691810608,5.958500862121582,1.024665355682373,0.16271653771400452,0.91474609375
0.25,30,7.101707935333252,5.895434856414795,1.0613505840301514,0.14492261409759521,7.164887273311615,5.841657638549805,1.0327502489089966,0.12003529816865921,0.92138671875
0.25,31,7.23339319229126,5.974135875701904,1.065925121307373,0.1933319866657257,7.164780938625336,5.899768352508545,1.024633765220642,0.10382717102766037,0.91767578125
0.25,32,7.01216983795166,5.819113731384277,1.050504207611084,0.14255192875862122,7.146783375740052,5.8144755363464355,1.061816692352295,0.10554394125938416,0.92158203125
0.25,33,7.128779411315918,5.904295921325684,1.0688552856445312,0.15562830865383148,7.137973690032959,5.729796409606934,1.0306241512298584,0.10500054061412811,0.92138671875
0.25,34,6.964881896972656,5.72695779800415,1.0907461643218994,0.14717787504196167,7.149377071857453,5.93056058883667,1.0542323589324951,0.1136239618062973,0.92568359375
0.25,35,7.260347843170166,5.994856834411621,1.0892778635025024,0.1762131005525589,7.1379459500312805,5.82942008972168,1.0518070459365845,0.12436212599277496,0.9275390625
0.25,36,7.091672420501709,5.889347553253174,1.0531129837036133,0.14921188354492188,7.15477945804596,6.1021294593811035,1.013330101966858,0.10095111280679703,0.93232421875
0.25,37,7.198671817779541,5.945174217224121,1.0740764141082764,0.1794208586215973,7.141613411903381,5.763776779174805,1.0315066576004028,0.10077609121799469,0.9240234375
0.25,38,7.087927341461182,5.838159561157227,1.0884418487548828,0.16132612526416779,7.1527413606643675,5.904208660125732,1.0670087337493896,0.11331716179847717,0.93125
0.25,39,7.136857032775879,5.899753093719482,1.061808705329895,0.17529526352882385,7.141667103767395,5.902652263641357,1.045387625694275,0.09514333307743073,0.9333984375
0.25,40,7.044719696044922,5.849123477935791,1.0375895500183105,0.15800665318965912,7.124658417701721,5.947197437286377,1.0556862354278564,0.09493415802717209,0.93232421875
0.25,41,7.074963569641113,5.861588001251221,1.0653923749923706,0.14798302948474884,7.127824974060059,5.832178115844727,1.0304737091064453,0.1077873632311821,0.933203125
0.25,42,7.340807914733887,6.067752361297607,1.0990846157073975,0.17397120594978333,7.135744106769562,6.033565998077393,1.097753643989563,0.11040811985731125,0.92783203125
0.25,43,7.172972679138184,5.944642543792725,1.0857129096984863,0.14261701703071594,7.10954225063324,5.771393299102783,1.0751969814300537,0.09248833358287811,0.935546875
0.25,44,7.1917290687561035,5.93623161315918,1.0978468656539917,0.1576506644487381,7.120791101455689,5.969060897827148,1.0611088275909424,0.10428857058286667,0.93486328125
0.25,45,7.089202880859375,5.843758583068848,1.0888527631759644,0.15659120678901672,7.138021159172058,5.85365629196167,1.0533981323242188,0.08967168629169464,0.93291015625
0.25,46,7.124075889587402,5.890058517456055,1.0901398658752441,0.143877312541008,7.1172248005867,5.8398356437683105,1.0545427799224854,0.12638233602046967,0.93125
0.25,47,7.15835428237915,5.879106521606445,1.108742594718933,0.1705051213502884,7.120601081848145,6.028998374938965,1.0414323806762695,0.09962911903858185,0.9376953125
0.25,48,6.943218231201172,5.717177867889404,1.0871264934539795,0.1389143168926239,7.116370713710785,5.9263386726379395,1.0682955980300903,0.11243993043899536,0.93837890625
0.25,49,7.166284561157227,5.840257167816162,1.1462204456329346,0.17980673909187317,7.12476680278778,5.749207019805908,1.0439574718475342,0.1146024838089943,0.94208984375
0.5,0,7.544264793395996,6.622027397155762,0.5223568677902222,0.3998803496360779,8.017275834083557,6.737520694732666,0.6812407970428467,0.7298129796981812,0.3830078125
0.5,1,7.489609241485596,6.5684380531311035,0.5879004001617432,0.3332706689834595,7.78721866607666,6.3227128982543945,0.7100845575332642,0.6495834589004517,0.4359375
0.5,2,7.34356689453125,6.386008262634277,0.6884480714797974,0.26911067962646484,7.722601103782654,6.641931056976318,0.7242237329483032,0.5982142686843872,0.5419921875
0.5,3,7.11267614364624,6.119023323059082,0.695694088935852,0.29795873165130615,7.61218022108078,6.493143558502197,0.7508686780929565,0.5538562536239624,0.58486328125
0.5,4,7.311822891235352,6.268866062164307,0.7801674604415894,0.26278913021087646,7.601344311237336,6.268071174621582,0.8313592672348022,0.5350275039672852,0.637890625
0.5,5,7.222588539123535,6.104762077331543,0.8746305704116821,0.24319596588611603,7.554670226573944,6.153142929077148,0.8467026948928833,0.474380224943161,0.6935546875
0.5,6,7.244057655334473,6.1985182762146,0.8214458227157593,0.2240934520959854,7.4603923797607425,6.155180931091309,0.8015332818031311,0.41697803139686584,0.757421875
